path	type	strategy	rel_file_path	timestamp	dirty	build	touch_build	node_x	node_y	node_color
/project1/geo_engines/cosmic_orrery/light1	light	tdn	project1/geo_engines/cosmic_orrery/light1.tdn	2026-08-27 07:04:24 UTC		1	099.2025.32460	0	300	0.3000,0.5000,0.9000
/project1/geo_engines/cosmic_orrery/ambient	light	tdn	project1/geo_engines/cosmic_orrery/ambient.tdn	2026-08-27 07:04:24 UTC		1	099.2025.32460	200	300	0.3000,0.5000,0.9000
/project1/geo_engines/cosmic_orrery/planets	base	tdn	project1/geo_engines/cosmic_orrery/planets.tdn	2026-08-27 07:04:24 UTC		2	099.2025.32460	-600	300	0.3000,0.5000,0.9000
/project1/geo_engines/cosmic_orrery/planets/planet_1	geo	tdn	project1/geo_engines/cosmic_orrery/planets/planet_1.tdn	2026-08-27 07:04:27 UTC		1	099.2025.32460	-320	-300	0.3000,0.5000,0.9000
/project1/geo_engines/cosmic_orrery/planets/planet_2	geo	tdn	project1/geo_engines/cosmic_orrery/planets/planet_2.tdn	2026-08-27 07:04:27 UTC		1	099.2025.32460	-160	-600	0.3000,0.5000,0.9000
/project1/geo_engines/cosmic_orrery/planets/planet_3	geo	tdn	project1/geo_engines/cosmic_orrery/planets/planet_3.tdn	2026-08-27 07:04:27 UTC		1	099.2025.32460	0	-900	0.3000,0.5000,0.9000
/project1/geo_engines/cosmic_orrery/materials	base	tdn	project1/geo_engines/cosmic_orrery/materials.tdn	2026-08-27 07:04:25 UTC		1	099.2025.32460	-1200	400	0.3000,0.5000,0.9000
/project1/geo_engines/cosmic_orrery/starfield	geo	tdn	project1/geo_engines/cosmic_orrery/starfield.tdn	2026-08-27 07:04:25 UTC		1	099.2025.32460	-600	-600	0.3000,0.5000,0.9000
/project1/geo_engines/cosmic_orrery/orbit_rings	geo	tdn	project1/geo_engines/cosmic_orrery/orbit_rings.tdn	2026-08-27 07:04:25 UTC		1	099.2025.32460	-1200	0	0.3000,0.5000,0.9000
/project1/geo_engines/instanced_stars	geo	tdn	project1/geo_engines/instanced_stars.tdn	2026-08-27 07:04:22 UTC		1	099.2025.32460	-192	276	0.3000,0.5000,0.9000
/project1/geo_engines/starfield_bubbles	geo	tdn	project1/geo_engines/starfield_bubbles.tdn	2026-08-27 07:04:22 UTC		1	099.2025.32460	600	-400	0.3000,0.5000,0.9000
/project1/geo_engines/bubbles_and_stars_geo	geo	tdn	project1/geo_engines/bubbles_and_stars_geo.tdn	2026-08-27 07:04:22 UTC		1	099.2025.32460	-367	49	0.3000,0.5000,0.9000
/project1/penrose_geo	geo	tdn	project1/penrose_geo.tdn	2026-08-27 07:04:20 UTC		1	099.2025.32460	-405	-342	0.3000,0.5000,0.9000
/project1/fbx_importer	base	tdn	project1/fbx_importer.tdn	2026-08-27 07:04:20 UTC		2	099.2025.32460	450	-200	0.3000,0.5000,0.9000
/project1/_fbxcomp_probe	fbx	tdn	project1/_fbxcomp_probe.tdn	2026-08-27 07:04:20 UTC		2	099.2025.32460	0	0	0.3000,0.5000,0.9000
/project1/_fbxcomp_probe/file1	null	tdn	project1/_fbxcomp_probe/file1.tdn	2026-08-27 07:04:22 UTC		1	099.2025.32460	629	0	0.3000,0.5000,0.9000
/project1/_fbxcomp_probe/group1	geo	tdn	project1/_fbxcomp_probe/group1.tdn	2026-08-27 07:04:22 UTC		2	099.2025.32460	909	0	0.3000,0.5000,0.9000
/project1/_fbxcomp_probe/mergedGeos	null	tdn	project1/_fbxcomp_probe/mergedGeos.tdn	2026-08-27 07:04:22 UTC		1	099.2025.32460	100	-225	0.3000,0.5000,0.9000
/project1/test_container	container	tdn	project1/test_container.tdn	2026-08-27 03:14:31 UTC		1	099.2025.32460	-685	-51	0.3000,0.5000,0.9000
/project1/debug_render_net	base	tdn	project1/debug_render_net.tdn	2026-08-27 07:04:20 UTC		2	099.2025.32460	125	-150	0.3000,0.5000,0.9000
/project1/debug_render_net/cam1	cam	tdn	project1/debug_render_net/cam1.tdn	2026-08-27 07:04:22 UTC		1	099.2025.32460	0	0	0.3000,0.5000,0.9000
/project1/debug_render_net/geo1	geo	tdn	project1/debug_render_net/geo1.tdn	2026-08-27 07:04:22 UTC		1	099.2025.32460	0	0	0.3000,0.5000,0.9000
/project1/debug_render_net/light1	light	tdn	project1/debug_render_net/light1.tdn	2026-08-27 07:04:22 UTC		1	099.2025.32460	0	0	0.3000,0.5000,0.9000
/	base	tdn	grandmaster_melodia7.tdn	2026-08-27 03:14:35 UTC			099.2025.32460			
/project1/ui/main_panel/sidebar/slider_exec	chopexec	py	project1/ui/main_panel/sidebar/slider_exec.py	2026-08-27 04:30:37 UTC				0	0	0.9000,0.3000,0.4000
/project1/ui/PortfolioController	text	py	project1/ui/PortfolioController.py	2026-08-27 04:30:37 UTC				0	0	0.9000,0.3000,0.4000
/project1/shaders/toon_satin_vertex	text	py	project1/shaders/toon_satin_vertex.py	2026-08-27 04:30:37 UTC				0	450	0.9000,0.3000,0.4000
/project1/shaders/toon_satin_pixel	text	py	project1/shaders/toon_satin_pixel.py	2026-08-27 04:30:37 UTC				150	450	0.9000,0.3000,0.4000
/project1/shaders/toon_satin_mat_vertex	text	glsl	project1/shaders/toon_satin_mat_vertex.glsl	2026-08-27 04:30:37 UTC				0	-120	0.9000,0.3000,0.4000
/project1/shaders/toon_satin_mat_pixel	text	glsl	project1/shaders/toon_satin_mat_pixel.glsl	2026-08-27 04:30:37 UTC				160	-120	0.9000,0.3000,0.4000
/project1/shaders/iridescent_crystal_vertex	text	py	project1/shaders/iridescent_crystal_vertex.py	2026-08-27 04:30:37 UTC				400	450	0.9000,0.3000,0.4000
/project1/shaders/iridescent_crystal_pixel	text	py	project1/shaders/iridescent_crystal_pixel.py	2026-08-27 04:30:37 UTC				550	450	0.9000,0.3000,0.4000
/project1/shaders/iridescent_crystal_mat_vertex	text	glsl	project1/shaders/iridescent_crystal_mat_vertex.glsl	2026-08-27 04:30:37 UTC				0	-120	0.9000,0.3000,0.4000
/project1/shaders/iridescent_crystal_mat_pixel	text	glsl	project1/shaders/iridescent_crystal_mat_pixel.glsl	2026-08-27 04:30:37 UTC				160	-120	0.9000,0.3000,0.4000
/project1/postfx/vignette_keys	table	tsv	project1/postfx/vignette_keys.tsv	2026-08-27 04:30:37 UTC				0	-120	0.9000,0.3000,0.4000
/project1/postfx/nikki_lut_keys	table	tsv	project1/postfx/nikki_lut_keys.tsv	2026-08-27 04:30:37 UTC				0	-120	0.9000,0.3000,0.4000
/project1/osc/preset_matrix	table	tsv	project1/osc/preset_matrix.tsv	2026-08-27 04:30:37 UTC				-200	100	0.9000,0.3000,0.4000
/project1/learn_td/nikki_sanctuary_callbacks	text	py	project1/learn_td/nikki_sanctuary_callbacks.py	2026-08-27 04:30:37 UTC				-400	-160	0.9000,0.3000,0.4000
/project1/learn_td/nikki_sanctuary/group1/touchMergedNodes	table	tsv	project1/learn_td/nikki_sanctuary/group1/touchMergedNodes.tsv	2026-08-27 04:30:37 UTC				554	0	0.9000,0.3000,0.4000
/project1/geo_engines/nikki_shrine/shrine_mesh_callbacks	text	py	project1/geo_engines/nikki_shrine/shrine_mesh_callbacks.py	2026-08-27 04:30:37 UTC				0	-160	0.9000,0.3000,0.4000
/project1/geo_engines/nikki_shrine/shrine_mesh/group1/touchMergedNodes	table	tsv	project1/geo_engines/nikki_shrine/shrine_mesh/group1/touchMergedNodes.tsv	2026-08-27 04:30:37 UTC				554	0	0.9000,0.3000,0.4000
/project1/filein1_callbacks	text	py	project1/filein1_callbacks.py	2026-08-27 04:30:37 UTC				-100	-260	0.9000,0.3000,0.4000
/project1/filein1/group1/touchMergedNodes	table	tsv	project1/filein1/group1/touchMergedNodes.tsv	2026-08-27 04:30:37 UTC				554	0	0.9000,0.3000,0.4000
/project1/fbx_importer/FbxImporterExt	text	py	project1/fbx_importer/FbxImporterExt.py	2026-08-27 04:30:37 UTC				0	0	0.9000,0.3000,0.4000
/project1/audio/pitch_analyzer_callbacks	text	py	project1/audio/pitch_analyzer_callbacks.py	2026-08-27 04:30:37 UTC				0	-120	0.9000,0.3000,0.4000
/project1/audio/chord_detector_callbacks	text	py	project1/audio/chord_detector_callbacks.py	2026-08-27 04:30:37 UTC				550	-240	0.9000,0.3000,0.4000
/project1/_fbxcomp_probe_callbacks	text	py	project1/_fbxcomp_probe_callbacks.py	2026-08-27 04:30:37 UTC				0	-160	0.9000,0.3000,0.4000
/project1/_fbxcomp_probe/group1/touchMergedNodes	table	tsv	project1/_fbxcomp_probe/group1/touchMergedNodes.tsv	2026-08-27 04:30:37 UTC				554	0	0.9000,0.3000,0.4000
/project1/PROJECT_LEGEND	text	py	project1/PROJECT_LEGEND.py	2026-08-27 04:30:37 UTC				75	475	0.9000,0.3000,0.4000
/project1/MelodiaStudioCore	text	py	project1/MelodiaStudioCore.py	2026-08-27 04:30:37 UTC				1655	191	0.9000,0.3000,0.4000
/project1/GraphManagerExt	text	py	project1/GraphManagerExt.py	2026-08-27 04:30:37 UTC				1655	348	0.9000,0.3000,0.4000
/project1/Embody/wizard/title_callbacks	text	py	project1/Embody/wizard/title_callbacks.py	2026-08-27 04:30:37 UTC				240	-600	0.9000,0.3000,0.4000
/project1/Embody/wizard/steplabel_callbacks	text	py	project1/Embody/wizard/steplabel_callbacks.py	2026-08-27 04:30:37 UTC				465	50	0.9000,0.3000,0.4000
/project1/Embody/wizard/logic	text	py	project1/Embody/wizard/logic.py	2026-08-27 04:30:37 UTC				240	0	0.9000,0.3000,0.4000
/project1/Embody/wizard/hint_callbacks	text	py	project1/Embody/wizard/hint_callbacks.py	2026-08-27 04:30:37 UTC				0	-600	0.9000,0.3000,0.4000
/project1/Embody/wizard/clicks	panelexec	py	project1/Embody/wizard/clicks.py	2026-08-27 04:30:37 UTC				240	-150	0.9000,0.3000,0.4000
/project1/Embody/windowHeader/panelexec1	panelexec	py	project1/Embody/windowHeader/panelexec1.py	2026-08-27 04:30:37 UTC				300	-200	0.9000,0.3000,0.4000
/project1/Embody/windowHeader/WindowHeaderExt	text	py	project1/Embody/windowHeader/WindowHeaderExt.py	2026-08-27 04:30:37 UTC				0	-200	0.9000,0.3000,0.4000
/project1/Embody/toolbar/tooltip/text_callbacks	text	py	project1/Embody/toolbar/tooltip/text_callbacks.py	2026-08-27 04:30:37 UTC				0	-160	0.9000,0.3000,0.4000
/project1/Embody/toolbar/toolbar_config	table	tsv	project1/Embody/toolbar/toolbar_config.tsv	2026-08-27 04:30:37 UTC				0	-200	0.9000,0.3000,0.4000
/project1/Embody/toolbar/parexec_responsive	parexec	py	project1/Embody/toolbar/parexec_responsive.py	2026-08-27 04:30:37 UTC				400	-200	0.9000,0.3000,0.4000
/project1/Embody/toolbar/parexec_filter	parexec	py	project1/Embody/toolbar/parexec_filter.py	2026-08-27 04:30:37 UTC				600	-200	0.9000,0.3000,0.4000
/project1/Embody/toolbar/panelexec_right	panelexec	py	project1/Embody/toolbar/panelexec_right.py	2026-08-27 04:30:37 UTC				1200	-200	0.9000,0.3000,0.4000
/project1/Embody/toolbar/panelexec_left	panelexec	py	project1/Embody/toolbar/panelexec_left.py	2026-08-27 04:30:37 UTC				1000	-200	0.9000,0.3000,0.4000
/project1/Embody/toolbar/container_left/status_callbacks	text	py	project1/Embody/toolbar/container_left/status_callbacks.py	2026-08-27 04:30:37 UTC				0	-160	0.9000,0.3000,0.4000
/project1/Embody/toolbar/container_left/save_folder_callbacks	text	py	project1/Embody/toolbar/container_left/save_folder_callbacks.py	2026-08-27 04:30:37 UTC				0	-160	0.9000,0.3000,0.4000
/project1/Embody/toolbar/container_left/save_comp_callbacks	text	py	project1/Embody/toolbar/container_left/save_comp_callbacks.py	2026-08-27 04:30:38 UTC				0	-160	0.9000,0.3000,0.4000
/project1/Embody/toolbar/container_left/refresh_callbacks	text	py	project1/Embody/toolbar/container_left/refresh_callbacks.py	2026-08-27 04:30:38 UTC				0	-160	0.9000,0.3000,0.4000
/project1/Embody/toolbar/container_left/perform_callbacks	text	py	project1/Embody/toolbar/container_left/perform_callbacks.py	2026-08-27 04:30:38 UTC				0	-160	0.9000,0.3000,0.4000
/project1/Embody/toolbar/container_left/initialize_callbacks	text	py	project1/Embody/toolbar/container_left/initialize_callbacks.py	2026-08-27 04:30:38 UTC				0	-160	0.9000,0.3000,0.4000
/project1/Embody/toolbar/container_left/import_tdn_callbacks	text	py	project1/Embody/toolbar/container_left/import_tdn_callbacks.py	2026-08-27 04:30:38 UTC				0	-160	0.9000,0.3000,0.4000
/project1/Embody/toolbar/container_left/export_tdn_callbacks	text	py	project1/Embody/toolbar/container_left/export_tdn_callbacks.py	2026-08-27 04:30:38 UTC				0	-160	0.9000,0.3000,0.4000
/project1/Embody/toolbar/container_left/export_comp_tdn_callbacks	text	py	project1/Embody/toolbar/container_left/export_comp_tdn_callbacks.py	2026-08-27 04:30:38 UTC				0	-160	0.9000,0.3000,0.4000
/project1/Embody/toolbar/container_left/envoy_toggle_callbacks	text	py	project1/Embody/toolbar/container_left/envoy_toggle_callbacks.py	2026-08-27 04:30:38 UTC				0	-160	0.9000,0.3000,0.4000
/project1/Embody/toolbar/container_left/disable_callbacks	text	py	project1/Embody/toolbar/container_left/disable_callbacks.py	2026-08-27 04:30:38 UTC				0	-160	0.9000,0.3000,0.4000
/project1/Embody/toolbar/ToolbarExt	text	py	project1/Embody/toolbar/ToolbarExt.py	2026-08-27 04:30:38 UTC				200	-200	0.9000,0.3000,0.4000
/project1/Embody/timer_callbacks	text	py	project1/Embody/timer_callbacks.py	2026-08-27 04:30:38 UTC				-700	-375	0.9000,0.3000,0.4000
/project1/Embody/templates/text_tdn_textconv	text	py	project1/Embody/templates/text_tdn_textconv.py	2026-08-27 04:30:38 UTC				0	-1000	0.9000,0.3000,0.4000
/project1/Embody/templates/text_skill_visual_aesthetics	text	md	project1/Embody/templates/text_skill_visual_aesthetics.md	2026-08-27 04:30:38 UTC				2100	-400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_skill_td_recovery	text	md	project1/Embody/templates/text_skill_td_recovery.md	2026-08-27 04:30:38 UTC				3300	-400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_skill_td_api_reference	text	md	project1/Embody/templates/text_skill_td_api_reference.md	2026-08-27 04:30:38 UTC				1500	-400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_skill_pop_networks	text	md	project1/Embody/templates/text_skill_pop_networks.md	2026-08-27 04:30:38 UTC				2400	-400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_skill_parameter_design	text	md	project1/Embody/templates/text_skill_parameter_design.md	2026-08-27 04:30:38 UTC				3000	-400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_skill_multi_session_etiquette	text	md	project1/Embody/templates/text_skill_multi_session_etiquette.md	2026-08-27 04:30:38 UTC				3600	-400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_skill_movie_export	text	md	project1/Embody/templates/text_skill_movie_export.md	2026-08-27 04:30:38 UTC				2700	-400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_skill_mcp_tools_reference	text	md	project1/Embody/templates/text_skill_mcp_tools_reference.md	2026-08-27 04:30:38 UTC				1800	-400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_skill_manage_annotations	text	md	project1/Embody/templates/text_skill_manage_annotations.md	2026-08-27 04:30:38 UTC				1200	-400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_skill_externalize	text	md	project1/Embody/templates/text_skill_externalize.md	2026-08-27 04:30:38 UTC				600	-400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_skill_debug_operator	text	md	project1/Embody/templates/text_skill_debug_operator.md	2026-08-27 04:30:38 UTC				300	-400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_skill_create_operator	text	md	project1/Embody/templates/text_skill_create_operator.md	2026-08-27 04:30:38 UTC				0	-400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_skill_create_extension	text	md	project1/Embody/templates/text_skill_create_extension.md	2026-08-27 04:30:38 UTC				900	-400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_settings_local	text	json	project1/Embody/templates/text_settings_local.json	2026-08-27 04:30:38 UTC				600	1200	0.9000,0.3000,0.4000
/project1/Embody/templates/text_rule_td_python	text	md	project1/Embody/templates/text_rule_td_python.md	2026-08-27 04:30:38 UTC				300	400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_rule_td_connectivity	text	md	project1/Embody/templates/text_rule_td_connectivity.md	2026-08-27 04:30:38 UTC				2400	400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_rule_refresh_after_commit	text	md	project1/Embody/templates/text_rule_refresh_after_commit.md	2026-08-27 04:30:38 UTC				1800	400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_rule_performance	text	md	project1/Embody/templates/text_rule_performance.md	2026-08-27 04:30:38 UTC				2100	400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_rule_parameters	text	md	project1/Embody/templates/text_rule_parameters.md	2026-08-27 04:30:38 UTC				900	400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_rule_network_layout	text	md	project1/Embody/templates/text_rule_network_layout.md	2026-08-27 04:30:38 UTC				0	400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_rule_multi_session	text	md	project1/Embody/templates/text_rule_multi_session.md	2026-08-27 04:30:38 UTC				2700	400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_rule_mcp_safety	text	md	project1/Embody/templates/text_rule_mcp_safety.md	2026-08-27 04:30:38 UTC				600	400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_rule_github_release	text	md	project1/Embody/templates/text_rule_github_release.md	2026-08-27 04:30:38 UTC				1500	400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_rule_commit_push_checklist	text	md	project1/Embody/templates/text_rule_commit_push_checklist.md	2026-08-27 04:30:38 UTC				1200	400	0.9000,0.3000,0.4000
/project1/Embody/templates/text_envoy_bridge	text	py	project1/Embody/templates/text_envoy_bridge.py	2026-08-27 04:30:38 UTC				900	1200	0.9000,0.3000,0.4000
/project1/Embody/templates/text_claude	text	md	project1/Embody/templates/text_claude.md	2026-08-27 04:30:38 UTC				0	1200	0.9000,0.3000,0.4000
/project1/Embody/templates/text_agents_md	text	md	project1/Embody/templates/text_agents_md.md	2026-08-27 04:30:38 UTC				300	1200	0.9000,0.3000,0.4000
/project1/Embody/tagger/replicator1_callbacks	text	py	project1/Embody/tagger/replicator1_callbacks.py	2026-08-27 04:30:38 UTC				-225	-160	0.9000,0.3000,0.4000
/project1/Embody/tagger/header/text1_callbacks	text	py	project1/Embody/tagger/header/text1_callbacks.py	2026-08-27 04:30:38 UTC				-200	-160	0.9000,0.3000,0.4000
/project1/Embody/shortcuts	text	py	project1/Embody/shortcuts.py	2026-08-27 04:30:38 UTC				-500	-375	0.9000,0.3000,0.4000
/project1/Embody/parexec	parexec	py	project1/Embody/parexec.py	2026-08-27 04:30:38 UTC				-700	100	0.9000,0.3000,0.4000
/project1/Embody/palette_catalog	table	tsv	project1/Embody/palette_catalog.tsv	2026-08-27 04:30:39 UTC				-500	200	0.9000,0.3000,0.4000
/project1/Embody/list/list_callbacks	text	py	project1/Embody/list/list_callbacks.py	2026-08-27 04:30:39 UTC				625	0	0.9000,0.3000,0.4000
/project1/Embody/list/inject_parents_callbacks	text	py	project1/Embody/list/inject_parents_callbacks.py	2026-08-27 04:30:39 UTC				-100	-120	0.9000,0.3000,0.4000
/project1/Embody/keyboardin_callbacks	text	py	project1/Embody/keyboardin_callbacks.py	2026-08-27 04:30:39 UTC				-300	-375	0.9000,0.3000,0.4000
/project1/Embody/help/text_help_display	text	py	project1/Embody/help/text_help_display.py	2026-08-27 04:30:39 UTC				0	-200	0.9000,0.3000,0.4000
/project1/Embody/help/text_help	text	py	project1/Embody/help/text_help.py	2026-08-27 04:30:39 UTC				0	0	0.9000,0.3000,0.4000
/project1/Embody/fifo1_callbacks	text	py	project1/Embody/fifo1_callbacks.py	2026-08-27 04:30:39 UTC				-275	100	0.9000,0.3000,0.4000
/project1/Embody/execute	execute	py	project1/Embody/execute.py	2026-08-27 04:30:39 UTC				-700	200	0.9000,0.3000,0.4000
/project1/Embody/envoy_viz	text	py	project1/Embody/envoy_viz.py	2026-08-27 04:30:39 UTC				-500	600	0.9000,0.3000,0.4000
/project1/Embody/envoy_setup	text	py	project1/Embody/envoy_setup.py	2026-08-27 04:30:39 UTC				-500	700	0.9000,0.3000,0.4000
/project1/Embody/envoy_read	text	py	project1/Embody/envoy_read.py	2026-08-27 04:30:39 UTC				-500	800	0.9000,0.3000,0.4000
/project1/Embody/envoy_ops	text	py	project1/Embody/envoy_ops.py	2026-08-27 04:30:39 UTC				-500	400	0.9000,0.3000,0.4000
/project1/Embody/envoy_layout	text	py	project1/Embody/envoy_layout.py	2026-08-27 04:30:39 UTC				-500	500	0.9000,0.3000,0.4000
/project1/Embody/embody_launch	text	py	project1/Embody/embody_launch.py	2026-08-27 04:30:39 UTC				-275	800	0.9000,0.3000,0.4000
/project1/Embody/embody_git	text	py	project1/Embody/embody_git.py	2026-08-27 04:30:39 UTC				-275	700	0.9000,0.3000,0.4000
/project1/Embody/embody_admin	text	py	project1/Embody/embody_admin.py	2026-08-27 04:30:39 UTC				-700	400	0.9000,0.3000,0.4000
/project1/Embody/divergent_defaults	table	tsv	project1/Embody/divergent_defaults.tsv	2026-08-27 04:30:39 UTC				-500	300	0.9000,0.3000,0.4000
/project1/Embody/chopexec_exit_tagger	chopexec	py	project1/Embody/chopexec_exit_tagger.py	2026-08-27 04:30:39 UTC				-300	-650	0.9000,0.3000,0.4000
/project1/Embody/TDNExt	text	py	project1/Embody/TDNExt.py	2026-08-27 04:30:39 UTC				-700	600	0.9000,0.3000,0.4000
/project1/Embody/EnvoyExt	text	py	project1/Embody/EnvoyExt.py	2026-08-27 04:30:39 UTC				-700	700	0.9000,0.3000,0.4000
/project1/Embody/EmbodyExt	text	py	project1/Embody/EmbodyExt.py	2026-08-27 04:30:39 UTC				-700	800	0.9000,0.3000,0.4000
/project1/Embody/Collection/scanner	text	py	project1/Embody/Collection/scanner.py	2026-08-27 04:30:39 UTC				0	-200	0.9000,0.3000,0.4000
/project1/Embody/Collection/safe_import	text	py	project1/Embody/Collection/safe_import.py	2026-08-27 04:30:39 UTC				400	-200	0.9000,0.3000,0.4000
/project1/Embody/Collection/CollectionExt	text	py	project1/Embody/Collection/CollectionExt.py	2026-08-27 04:30:39 UTC				200	0	0.9000,0.3000,0.4000
/project1/Embody/CatalogManagerExt	text	py	project1/Embody/CatalogManagerExt.py	2026-08-27 04:30:39 UTC				-700	500	0.9000,0.3000,0.4000
